quadra;area_construida_vertical_2013;area_construida_vertical_2023;delta_pde
015016;4365.0;7607.0;3242.0
015017;1056.0;1056.0;0.0
015018;8101.0;8643.0;542.0
015019;7098.0;7098.0;0.0
015020;12387.0;12387.0;0.0
015021;6232.0;6232.0;0.0
015022;24731.0;36292.0;11561.0
015023;46574.0;46574.0;0.0
015024;48469.0;48469.0;0.0
015025;210.0;210.0;0.0
015027;10022.0;10022.0;0.0
015028;8974.0;8974.0;0.0
015030;2621.0;2621.0;0.0
015031;2247.0;2247.0;0.0
015032;6865.0;6868.0;3.0
015034;13259.0;13259.0;0.0
015035;4023.0;4023.0;0.0
015036;13342.0;13342.0;0.0
015042;16757.0;16760.0;3.0
015044;16367.0;16367.0;0.0
015045;25049.0;25049.0;0.0
015046;14770.0;14770.0;0.0
015047;26690.0;46093.0;19403.0
015048;9107.0;9107.0;0.0
015051;12708.0;12708.0;0.0
015052;9043.0;9068.0;25.0
015054;834.0;834.0;0.0
015055;318.0;318.0;0.0
015056;974.0;974.0;0.0
015058;33271.0;35571.0;2300.0
015059;1302.0;1302.0;0.0
015060;7146.0;7282.0;136.0
015065;1354.0;1354.0;0.0
015066;571.0;571.0;0.0
015068;1333.0;1333.0;0.0
015071;1078.0;1078.0;0.0
015073;1294.0;1294.0;0.0
015075;9782.0;9782.0;0.0
015079;1570.0;1570.0;0.0
015090;1880.0;1880.0;0.0
015091;9369.0;9369.0;0.0
015093;10388.0;36610.0;26222.0
015097;2935.0;2945.0;10.0
015098;6968.0;6968.0;0.0
015099;12003.0;12239.0;236.0
015116;5630.0;5696.0;66.0
015121;1291.0;1291.0;0.0
015128;1900.0;1900.0;0.0
015132;18951.0;18951.0;0.0
015133;17057.0;31928.0;14871.0
016040;3038.0;3038.0;0.0
016044;3843.0;3843.0;0.0
016045;4754.0;4754.0;0.0
016046;80727.0;80727.0;0.0
016047;78478.0;86364.0;7886.0
016048;37268.0;37268.0;0.0
016049;62016.0;62016.0;0.0
016050;58750.0;58750.0;0.0
016054;9230.0;9230.0;0.0
016055;31728.0;37732.0;6004.0
016056;16664.0;16664.0;0.0
016057;32165.0;32404.0;239.0
016058;28450.0;28450.0;0.0
016059;34443.0;34443.0;0.0
016060;11298.0;11298.0;0.0
016061;19604.0;19604.0;0.0
016062;48577.0;48577.0;0.0
016063;11885.0;11885.0;0.0
016064;18381.0;18381.0;0.0
016065;185226.0;192608.0;7382.0
016066;22206.0;28595.0;6389.0
016074;19615.0;19615.0;0.0
016075;43741.0;43741.0;0.0
016076;70595.0;70665.0;70.0
016077;39647.0;39647.0;0.0
016078;98432.0;98432.0;0.0
016079;61505.0;62823.0;1318.0
016080;264051.0;264051.0;0.0
016081;51797.0;60266.0;8469.0
016082;18467.0;25121.0;6654.0
016089;11469.0;11469.0;0.0
016090;26225.0;26225.0;0.0
016091;34389.0;34389.0;0.0
016092;94187.0;94187.0;0.0
016093;618.0;618.0;0.0
016096;55269.0;55269.0;0.0
016097;30993.0;30993.0;0.0
016098;14257.0;14257.0;0.0
016099;14147.0;20517.0;6370.0
016100;27992.0;27992.0;0.0
016101;23595.0;23595.0;0.0
016103;10194.0;10194.0;0.0
016104;40421.0;40421.0;0.0
016105;13309.0;13309.0;0.0
016106;54311.0;60660.0;6349.0
016107;6071.0;6071.0;0.0
016119;19233.0;19233.0;0.0
016120;65537.0;65537.0;0.0
016121;7028.0;7028.0;0.0
016122;5990.0;5990.0;0.0
016123;2991.0;3035.0;44.0
016124;9412.0;9412.0;0.0
016125;6691.0;6691.0;0.0
016126;3537.0;3537.0;0.0
016127;13771.0;13771.0;0.0
016128;8055.0;22469.0;14414.0
016134;3813.0;16143.0;12330.0
016136;59031.0;59151.0;120.0
016139;22475.0;22849.0;374.0
016144;62914.0;62944.0;30.0
016147;9358.0;31673.0;22315.0
016150;11930.0;11930.0;0.0
016151;4464.0;4464.0;0.0
016152;5891.0;5891.0;0.0
016153;47134.0;47134.0;0.0
016157;2706.0;2706.0;0.0
016159;20676.0;20676.0;0.0
016160;23804.0;23804.0;0.0
016162;20154.0;20174.0;20.0
016163;51796.0;51796.0;0.0
016164;27069.0;27426.0;357.0
016165;71350.0;71350.0;0.0
016166;10119.0;10119.0;0.0
016167;39275.0;81678.0;42403.0
016168;4068.0;4068.0;0.0
017011;1538.0;1538.0;0.0
017016;4035.0;4035.0;0.0
017018;913.0;913.0;0.0
017021;422.0;1122.0;700.0
017025;1770.0;1788.0;18.0
017026;187.0;187.0;0.0
017027;800.0;800.0;0.0
017028;241.0;241.0;0.0
017031;1753.0;1753.0;0.0
017034;1444.0;2294.0;850.0
017037;316.0;316.0;0.0
017038;1200.0;1200.0;0.0
017039;475.0;475.0;0.0
017040;426.0;426.0;0.0
017041;20564.0;20564.0;0.0
017042;981.0;981.0;0.0
017045;2515.0;2515.0;0.0
017046;881.0;1587.0;706.0
017047;1266.0;1266.0;0.0
017048;2950.0;2950.0;0.0
017049;145.0;145.0;0.0
017055;1665.0;1665.0;0.0
017056;1492.0;1492.0;0.0
017057;1978.0;2043.0;65.0
017058;3895.0;3895.0;0.0
017059;5974.0;5974.0;0.0
017064;995.0;995.0;0.0
017065;480.0;480.0;0.0
017066;9648.0;9648.0;0.0
017067;5230.0;5230.0;0.0
017068;1615.0;2115.0;500.0
017069;889.0;889.0;0.0
017070;348.0;348.0;0.0
017071;8504.0;8504.0;0.0
017072;780.0;780.0;0.0
017073;2336.0;2336.0;0.0
017077;4666.0;4666.0;0.0
017078;800.0;800.0;0.0
017079;6415.0;6415.0;0.0
017080;2040.0;2040.0;0.0
017081;3217.0;3217.0;0.0
017084;7225.0;7225.0;0.0
017085;875.0;875.0;0.0
017090;7626.0;7813.0;187.0
017096;4217.0;4217.0;0.0
017097;525.0;525.0;0.0
017101;5878.0;5878.0;0.0
017102;400.0;1455.0;1055.0
017105;8073.0;8073.0;0.0
017113;8194.0;26156.0;17962.0
017114;180.0;180.0;0.0
017115;1519.0;1519.0;0.0
018004;2661.0;2661.0;0.0
018005;1135.0;1135.0;0.0
018006;21391.0;21525.0;134.0
018010;3010.0;3010.0;0.0
018011;568.0;568.0;0.0
018012;3367.0;3367.0;0.0
018014;1397.0;1397.0;0.0
018015;4140.0;4140.0;0.0
018018;8939.0;8939.0;0.0
018019;21437.0;25165.0;3728.0
018020;3625.0;3625.0;0.0
018021;2604.0;2604.0;0.0
018022;3318.0;37874.0;34556.0
018025;2463.0;2463.0;0.0
018026;180.0;180.0;0.0
018028;4981.0;4981.0;0.0
018029;6284.0;6284.0;0.0
018030;12449.0;12449.0;0.0
018031;21838.0;21838.0;0.0
018032;39536.0;39538.0;2.0
018033;12175.0;12175.0;0.0
018034;2378.0;2378.0;0.0
018035;1585.0;1585.0;0.0
018036;413.0;413.0;0.0
018038;933.0;933.0;0.0
018039;1537.0;1537.0;0.0
018040;2125.0;2255.0;130.0
018042;246.0;246.0;0.0
018043;816.0;2576.0;1760.0
018044;2730.0;2730.0;0.0
018047;25975.0;25975.0;0.0
018049;27810.0;27810.0;0.0
018050;38377.0;38466.0;89.0
018051;1583.0;1583.0;0.0
018052;819.0;819.0;0.0
018053;1540.0;1540.0;0.0
018054;230.0;230.0;0.0
018055;2162.0;2162.0;0.0
018057;392.0;572.0;180.0
018058;280.0;1380.0;1100.0
018059;1620.0;4598.0;2978.0
018061;835.0;835.0;0.0
018062;10280.0;10280.0;0.0
018064;2784.0;2784.0;0.0
018065;704.0;903.0;199.0
018067;348.0;348.0;0.0
018069;131.0;131.0;0.0
018071;302.0;302.0;0.0
018072;926.0;926.0;0.0
018073;3242.0;3942.0;700.0
018074;600.0;600.0;0.0
018076;350.0;350.0;0.0
018077;460.0;460.0;0.0
018078;2620.0;2620.0;0.0
018082;17041.0;21816.0;4775.0
018083;210.0;210.0;0.0
018086;3527.0;3842.0;315.0
018087;4913.0;4913.0;0.0
019004;15064.0;15064.0;0.0
019008;564.0;564.0;0.0
019010;22142.0;22142.0;0.0
019012;252.0;924.0;672.0
019013;2755.0;78999.0;76244.0
019014;1409.0;1409.0;0.0
019025;1164.0;10683.0;9519.0
019028;1172.0;1172.0;0.0
019030;5182.0;5424.0;242.0
019032;3680.0;3680.0;0.0
019033;5801.0;5801.0;0.0
019038;5001.0;5195.0;194.0
019039;3024.0;3024.0;0.0
019040;474.0;474.0;0.0
019043;3686.0;3686.0;0.0
019044;1882.0;1882.0;0.0
019045;5031.0;20329.0;15298.0
019046;1337.0;1337.0;0.0
019047;4944.0;4944.0;0.0
019048;108.0;19667.0;19559.0
019051;1910.0;1910.0;0.0
019052;1161.0;1161.0;0.0
019053;985.0;36889.0;35904.0
019054;1480.0;1480.0;0.0
019055;2611.0;2672.0;61.0
019056;948.0;948.0;0.0
019057;8678.0;8678.0;0.0
019060;1344.0;1364.0;20.0
019061;64400.0;152500.0;88100.0
019062;480.0;480.0;0.0
019065;3961.0;3961.0;0.0
019066;8116.0;8128.0;12.0
019067;2867.0;2867.0;0.0
019068;6926.0;6926.0;0.0
019071;2063.0;2063.0;0.0
019072;1751.0;1751.0;0.0
019074;6079.0;6109.0;30.0
019075;4103.0;4103.0;0.0
019076;5343.0;5343.0;0.0
019077;6552.0;6552.0;0.0
019078;14694.0;14694.0;0.0
019083;16595.0;17055.0;460.0
019084;22683.0;22683.0;0.0
019086;1575.0;1575.0;0.0
019087;928.0;928.0;0.0
019088;3744.0;3744.0;0.0
019089;5722.0;5722.0;0.0
019092;11356.0;11453.0;97.0
019094;5715.0;5715.0;0.0
019098;1478.0;1478.0;0.0
019099;494.0;494.0;0.0
019101;2201.0;2201.0;0.0
019102;820.0;820.0;0.0
019103;1122.0;1122.0;0.0
019104;4079.0;4079.0;0.0
019105;758.0;41078.0;40320.0
020003;3423.0;107086.0;103663.0
020004;48.0;12371.0;12323.0
020008;1318.0;1318.0;0.0
020012;1082.0;1082.0;0.0
020014;38328.0;38328.0;0.0
020016;28882.0;28882.0;0.0
020017;54466.0;54466.0;0.0
020019;9987.0;9987.0;0.0
020020;4963.0;4963.0;0.0
020023;9643.0;9693.0;50.0
020024;8299.0;21496.0;13197.0
020026;1298.0;1421.0;123.0
020027;7135.0;7135.0;0.0
020028;24422.0;24422.0;0.0
020030;8272.0;8272.0;0.0
020031;5600.0;14412.0;8812.0
020033;5443.0;5443.0;0.0
020034;14805.0;15207.0;402.0
020035;54459.0;54459.0;0.0
020036;9588.0;9588.0;0.0
020037;1528.0;1528.0;0.0
020038;1892.0;1892.0;0.0
020039;5252.0;5252.0;0.0
020040;41913.0;41913.0;0.0
020041;19409.0;32993.0;13584.0
020043;5871.0;5871.0;0.0
020044;15679.0;16470.0;791.0
020045;19118.0;19118.0;0.0
020046;11768.0;26368.0;14600.0
020047;26580.0;48368.0;21788.0
020048;13037.0;13094.0;57.0
020049;33140.0;33140.0;0.0
020050;21434.0;21695.0;261.0
020051;20202.0;20202.0;0.0
020052;48764.0;49032.0;268.0
020054;7104.0;7104.0;0.0
020055;33395.0;33395.0;0.0
020056;907.0;907.0;0.0
020058;16432.0;16432.0;0.0
020059;4498.0;4498.0;0.0
020060;48596.0;48596.0;0.0
020061;38383.0;68719.0;30336.0
020062;91309.0;100479.0;9170.0
020063;65163.0;74105.0;8942.0
020064;130191.0;134875.0;4684.0
020065;81813.0;91463.0;9650.0
020066;76885.0;77043.0;158.0
020067;30254.0;30259.0;5.0
020068;62446.0;64537.0;2091.0
020069;80901.0;80901.0;0.0
020071;7976.0;7976.0;0.0
020072;10723.0;10723.0;0.0
020073;62522.0;62630.0;108.0
020074;98014.0;107437.0;9423.0
020075;96011.0;96059.0;48.0
020076;126381.0;126381.0;0.0
020077;190931.0;190981.0;50.0
020078;252114.0;253299.0;1185.0
020079;173603.0;173603.0;0.0
020080;177597.0;185069.0;7472.0
020081;24957.0;24962.0;5.0
020082;22030.0;22030.0;0.0
020083;24556.0;24556.0;0.0
020085;2649.0;2649.0;0.0
020086;63307.0;63360.0;53.0
020087;76813.0;76867.0;54.0
020088;58394.0;58394.0;0.0
020089;82515.0;82574.0;59.0
020091;72251.0;83725.0;11474.0
020092;106530.0;106709.0;179.0
020093;48234.0;48266.0;32.0
020094;215369.0;216398.0;1029.0
020097;11414.0;11414.0;0.0
021006;94343.0;94343.0;0.0
021007;33347.0;78397.0;45050.0
021008;5000.0;5000.0;0.0
021009;29883.0;29883.0;0.0
021012;2135.0;2135.0;0.0
021013;4953.0;4953.0;0.0
021014;850.0;850.0;0.0
021015;19821.0;33921.0;14100.0
021016;17212.0;17212.0;0.0
021018;540.0;35121.0;34581.0
021019;1203.0;1203.0;0.0
021020;6712.0;6712.0;0.0
021021;96058.0;96058.0;0.0
021022;67356.0;83864.0;16508.0
021023;34019.0;40557.0;6538.0
021024;12011.0;12100.0;89.0
021025;5202.0;19585.0;14383.0
021026;2595.0;10851.0;8256.0
021027;2621.0;23030.0;20409.0
021028;1447.0;1447.0;0.0
021029;2946.0;2946.0;0.0
021031;13193.0;13193.0;0.0
021032;3529.0;3529.0;0.0
021033;13244.0;13244.0;0.0
021034;77376.0;84704.0;7328.0
021035;104789.0;104789.0;0.0
021036;28216.0;28216.0;0.0
021038;41971.0;41971.0;0.0
021039;25492.0;25492.0;0.0
021040;49239.0;65891.0;16652.0
021041;41070.0;41070.0;0.0
021042;35062.0;35062.0;0.0
021043;81292.0;81292.0;0.0
021044;68282.0;68303.0;21.0
021045;2206.0;2618.0;412.0
021047;120.0;120.0;0.0
021048;11828.0;22022.0;10194.0
021051;7876.0;27892.0;20016.0
021052;18504.0;42952.0;24448.0
021053;95957.0;95957.0;0.0
021054;34148.0;36418.0;2270.0
021055;122149.0;122149.0;0.0
021056;74665.0;74723.0;58.0
021058;14748.0;14748.0;0.0
021059;8722.0;8722.0;0.0
021060;778.0;778.0;0.0
021062;13567.0;38211.0;24644.0
021063;11640.0;11640.0;0.0
021065;83232.0;94260.0;11028.0
021066;78241.0;78268.0;27.0
021067;67023.0;67023.0;0.0
021068;70645.0;70645.0;0.0
021069;3443.0;15283.0;11840.0
021070;27757.0;27757.0;0.0
021072;40037.0;46467.0;6430.0
021073;11218.0;11429.0;211.0
021074;98388.0;98420.0;32.0
021075;65364.0;65364.0;0.0
021076;76295.0;90276.0;13981.0
021078;65933.0;65933.0;0.0
021082;47552.0;47552.0;0.0
021083;50640.0;50640.0;0.0
021085;60882.0;64915.0;4033.0
021086;69807.0;69807.0;0.0
021087;24854.0;24854.0;0.0
021090;43043.0;43044.0;1.0
021092;15382.0;15382.0;0.0
021093;33336.0;33432.0;96.0
021097;9249.0;16757.0;7508.0
021098;350.0;350.0;0.0
021099;940.0;940.0;0.0
021100;9281.0;9281.0;0.0
021102;14717.0;21416.0;6699.0
021104;15900.0;39616.0;23716.0
021105;19495.0;21476.0;1981.0
021106;13553.0;13553.0;0.0
021108;1415.0;2613.0;1198.0
021109;408.0;408.0;0.0
021114;97200.0;97200.0;0.0
022003;1543.0;1543.0;0.0
022004;874.0;874.0;0.0
022005;102588.0;137200.0;34612.0
022006;37287.0;132851.0;95564.0
022010;320.0;320.0;0.0
022011;723.0;723.0;0.0
022012;282.0;282.0;0.0
022013;3324.0;3324.0;0.0
022014;18254.0;29654.0;11400.0
022015;2885.0;2885.0;0.0
022017;1107.0;1107.0;0.0
022018;392.0;392.0;0.0
022019;163.0;163.0;0.0
022020;7475.0;7475.0;0.0
022021;15454.0;15454.0;0.0
022022;320.0;320.0;0.0
022024;4987.0;45054.0;40067.0
022025;48326.0;60120.0;11794.0
022026;180.0;180.0;0.0
022027;13724.0;13724.0;0.0
022028;49342.0;59451.0;10109.0
022029;6491.0;6491.0;0.0
022030;73189.0;73189.0;0.0
022031;14504.0;26132.0;11628.0
022032;3280.0;8122.0;4842.0
022033;8415.0;8415.0;0.0
022035;2112.0;2112.0;0.0
022036;4491.0;4491.0;0.0
022037;19354.0;22767.0;3413.0
022041;70679.0;70679.0;0.0
022042;12405.0;23490.0;11085.0
022043;2561.0;2561.0;0.0
022044;48485.0;48485.0;0.0
022045;13751.0;13752.0;1.0
022046;23794.0;28434.0;4640.0
022047;1256.0;1256.0;0.0
022048;48419.0;57689.0;9270.0
022049;38964.0;51651.0;12687.0
022050;32015.0;32016.0;1.0
022051;20135.0;20135.0;0.0
022052;33469.0;41243.0;7774.0
022053;64951.0;64951.0;0.0
022054;6018.0;10622.0;4604.0
022055;16831.0;16831.0;0.0
022056;72166.0;72379.0;213.0
022057;48658.0;48658.0;0.0
022058;82943.0;82969.0;26.0
022059;76901.0;76901.0;0.0
022060;69927.0;69927.0;0.0
022061;14784.0;21022.0;6238.0
022062;1418.0;1418.0;0.0
022063;30585.0;30622.0;37.0
022066;69309.0;69309.0;0.0
022067;64170.0;64197.0;27.0
022068;81602.0;81650.0;48.0
022069;64819.0;64819.0;0.0
022070;68549.0;73986.0;5437.0
022071;12398.0;12398.0;0.0
022072;14547.0;14547.0;0.0
022074;46241.0;46241.0;0.0
022075;8710.0;8710.0;0.0
022076;13080.0;13080.0;0.0
022077;66642.0;66642.0;0.0
022079;31998.0;31998.0;0.0
022080;51157.0;51437.0;280.0
022081;70288.0;70343.0;55.0
022082;2380.0;2380.0;0.0
022083;3904.0;3904.0;0.0
022084;3797.0;3797.0;0.0
022085;2025.0;2025.0;0.0
022086;13220.0;13220.0;0.0
022088;2733.0;2733.0;0.0
022089;18218.0;18263.0;45.0
022090;605.0;605.0;0.0
022091;7899.0;7899.0;0.0
022092;15441.0;15441.0;0.0
023001;667.0;667.0;0.0
023002;3692.0;3692.0;0.0
023004;1138.0;1138.0;0.0
023005;372.0;372.0;0.0
023007;534.0;534.0;0.0
023009;704.0;704.0;0.0
023011;545.0;545.0;0.0
023012;15323.0;15323.0;0.0
023013;3203.0;3203.0;0.0
023014;899.0;899.0;0.0
023015;11023.0;11023.0;0.0
023016;497.0;497.0;0.0
023017;360.0;360.0;0.0
023019;50652.0;51616.0;964.0
023021;500.0;23547.0;23047.0
023022;439.0;439.0;0.0
023023;600.0;600.0;0.0
023024;11200.0;11200.0;0.0
023025;2367.0;15705.0;13338.0
023026;3540.0;35445.0;31905.0
023028;445.0;445.0;0.0
023031;6092.0;6092.0;0.0
023032;3442.0;32906.0;29464.0
023033;6561.0;6561.0;0.0
023034;20205.0;20205.0;0.0
023035;11002.0;11002.0;0.0
023037;15731.0;27051.0;11320.0
023038;8375.0;8375.0;0.0
023039;7454.0;7454.0;0.0
023041;13094.0;23210.0;10116.0
023042;314.0;21750.0;21436.0
023043;2108.0;2108.0;0.0
023044;553.0;553.0;0.0
023046;8067.0;8472.0;405.0
023047;10148.0;20459.0;10311.0
023048;9586.0;23800.0;14214.0
023049;979.0;979.0;0.0
023051;698.0;698.0;0.0
023053;2153.0;32685.0;30532.0
023055;43235.0;43235.0;0.0
023056;3456.0;3456.0;0.0
023057;46970.0;46970.0;0.0
023058;19256.0;19256.0;0.0
023059;97690.0;97690.0;0.0
023060;419.0;419.0;0.0
023063;6252.0;6252.0;0.0
023064;28526.0;28526.0;0.0
023065;1007.0;1007.0;0.0
023066;2735.0;2735.0;0.0
023067;4497.0;4497.0;0.0
023068;65521.0;77908.0;12387.0
023069;2396.0;2396.0;0.0
023070;1218.0;1218.0;0.0
023071;564.0;16316.0;15752.0
023072;17462.0;17462.0;0.0
023073;44806.0;44806.0;0.0
023076;15170.0;15170.0;0.0
023077;881.0;881.0;0.0
023079;74496.0;74496.0;0.0
023080;4796.0;4796.0;0.0
023081;521.0;521.0;0.0
023082;22236.0;24355.0;2119.0
023084;14648.0;19043.0;4395.0
023085;70033.0;70033.0;0.0
023088;23787.0;23787.0;0.0
023089;497.0;497.0;0.0
023090;1164.0;6936.0;5772.0
023093;791.0;791.0;0.0
023094;695.0;16373.0;15678.0
023095;15756.0;15756.0;0.0
023096;6631.0;6631.0;0.0
023097;3368.0;3368.0;0.0
023098;59161.0;59161.0;0.0
023099;2241.0;2241.0;0.0
023100;14990.0;21996.0;7006.0
023101;41789.0;41990.0;201.0
024001;21717.0;35998.0;14281.0
024004;4444.0;4444.0;0.0
024005;9885.0;9885.0;0.0
024006;8834.0;10416.0;1582.0
024007;7884.0;7884.0;0.0
024008;180.0;180.0;0.0
024010;4650.0;4650.0;0.0
024013;10287.0;10287.0;0.0
024015;48059.0;48059.0;0.0
024016;26697.0;26697.0;0.0
024017;14112.0;14112.0;0.0
024019;577.0;577.0;0.0
024025;59413.0;72485.0;13072.0
024026;43616.0;43616.0;0.0
024027;633.0;633.0;0.0
024028;63.0;63.0;0.0
024029;1019.0;1019.0;0.0
024032;206.0;206.0;0.0
024037;2590.0;2650.0;60.0
024040;35965.0;55926.0;19961.0
024041;949.0;8670.0;7721.0
024043;15320.0;17856.0;2536.0
024048;618.0;618.0;0.0
024056;45868.0;65394.0;19526.0
024057;774.0;774.0;0.0
024059;516.0;18657.0;18141.0
024060;468.0;468.0;0.0
024061;20120.0;31279.0;11159.0
024062;686.0;33722.0;33036.0
024071;60649.0;60665.0;16.0
024072;47570.0;59961.0;12391.0
024079;122.0;5757.0;5635.0
024080;3752.0;3752.0;0.0
024081;5421.0;5421.0;0.0
024083;9055.0;9056.0;1.0
025001;210.0;210.0;0.0
025002;1278.0;1278.0;0.0
025003;2399.0;2399.0;0.0
025005;1980.0;2750.0;770.0
025006;6180.0;6180.0;0.0
025007;2078.0;2078.0;0.0
025008;9481.0;9481.0;0.0
025009;534.0;534.0;0.0
025010;2892.0;2892.0;0.0
025011;300.0;300.0;0.0
025014;300.0;300.0;0.0
025015;3871.0;3871.0;0.0
025016;530.0;920.0;390.0
025019;1681.0;1681.0;0.0
025021;2683.0;2683.0;0.0
025022;1689.0;1689.0;0.0
025023;2129.0;2129.0;0.0
025024;640.0;640.0;0.0
025026;2360.0;2360.0;0.0
025027;600.0;600.0;0.0
025029;258.0;258.0;0.0
025030;5162.0;5162.0;0.0
025032;4442.0;4599.0;157.0
025033;1364.0;1364.0;0.0
025034;312.0;312.0;0.0
025035;16319.0;16391.0;72.0
025036;640.0;640.0;0.0
025037;1246.0;1246.0;0.0
025040;5168.0;5168.0;0.0
025041;4567.0;4567.0;0.0
025042;3891.0;3917.0;26.0
025043;3821.0;3821.0;0.0
025044;1429.0;1429.0;0.0
025045;340.0;340.0;0.0
025046;1480.0;1640.0;160.0
025047;4634.0;4634.0;0.0
025048;3241.0;3241.0;0.0
025050;2800.0;2800.0;0.0
025051;1614.0;1614.0;0.0
025052;2034.0;2034.0;0.0
025054;7357.0;7357.0;0.0
025055;1787.0;1787.0;0.0
025056;6235.0;6235.0;0.0
025057;27479.0;27479.0;0.0
025058;4264.0;4264.0;0.0
025059;3495.0;3495.0;0.0
025060;480.0;480.0;0.0
025061;1519.0;1519.0;0.0
025062;900.0;900.0;0.0
025064;1733.0;1733.0;0.0
025065;9241.0;9316.0;75.0
025066;700.0;700.0;0.0
025067;1748.0;1748.0;0.0
025068;2605.0;2605.0;0.0
025069;2169.0;2569.0;400.0
025070;3022.0;3022.0;0.0
025071;698.0;698.0;0.0
025074;800.0;800.0;0.0
025078;110.0;160.0;50.0
025079;902.0;902.0;0.0
025082;2991.0;2991.0;0.0
026001;2940.0;2940.0;0.0
026005;2086.0;2086.0;0.0
026006;872.0;1152.0;280.0
026007;2396.0;2396.0;0.0
026008;320.0;320.0;0.0
026009;428.0;428.0;0.0
026010;2390.0;4395.0;2005.0
026016;6995.0;9345.0;2350.0
026017;4773.0;4773.0;0.0
026020;412.0;412.0;0.0
026021;9187.0;9187.0;0.0
026022;3140.0;3750.0;610.0
026023;748.0;1378.0;630.0
026024;2455.0;2455.0;0.0
026025;1837.0;1837.0;0.0
026026;709.0;709.0;0.0
026027;464.0;464.0;0.0
026028;19390.0;36696.0;17306.0
026029;822.0;3142.0;2320.0
026030;2570.0;2570.0;0.0
026032;2713.0;2713.0;0.0
026034;2465.0;2465.0;0.0
026035;3662.0;3662.0;0.0
026036;1463.0;1943.0;480.0
026037;630.0;630.0;0.0
026038;1524.0;1524.0;0.0
026040;9648.0;9648.0;0.0
026041;1186.0;1186.0;0.0
026042;860.0;860.0;0.0
026045;560.0;560.0;0.0
026046;3244.0;3244.0;0.0
026047;1265.0;1268.0;3.0
026048;7544.0;7544.0;0.0
026049;1067.0;4540.0;3473.0
026050;11120.0;11150.0;30.0
026051;3429.0;3429.0;0.0
026052;6306.0;6306.0;0.0
026053;1504.0;1504.0;0.0
026055;1708.0;1708.0;0.0
026058;10826.0;10826.0;0.0
026062;5880.0;5880.0;0.0
026064;78839.0;78839.0;0.0
026065;1645.0;1645.0;0.0
026066;7340.0;7340.0;0.0
026067;280.0;280.0;0.0
026068;2213.0;2213.0;0.0
026072;948.0;948.0;0.0
026074;867.0;1182.0;315.0
027001;1600.0;1600.0;0.0
027002;22257.0;62425.0;40168.0
027003;2165.0;2165.0;0.0
027004;401.0;401.0;0.0
027007;3048.0;3048.0;0.0
027008;1135.0;1135.0;0.0
027009;3051.0;3051.0;0.0
027012;28437.0;28437.0;0.0
027020;725.0;725.0;0.0
027021;18332.0;20042.0;1710.0
027023;23018.0;23018.0;0.0
027026;1022.0;1022.0;0.0
027027;1139.0;1139.0;0.0
027031;2030.0;11228.0;9198.0
027036;236.0;236.0;0.0
027037;483.0;18289.0;17806.0
027040;1053.0;1053.0;0.0
027042;700.0;700.0;0.0
027043;3111.0;3111.0;0.0
027044;1035.0;1035.0;0.0
027046;190.0;190.0;0.0
027047;274.0;274.0;0.0
027049;1130.0;1130.0;0.0
027050;592.0;592.0;0.0
027053;6909.0;6909.0;0.0
027056;1500.0;1500.0;0.0
027057;6790.0;6790.0;0.0
027065;46537.0;62602.0;16065.0
027066;480.0;480.0;0.0
027068;988.0;988.0;0.0
027071;20700.0;21125.0;425.0
027072;1115.0;1115.0;0.0
027073;367.0;367.0;0.0
027078;49160.0;54265.0;5105.0
027079;44908.0;44912.0;4.0
027082;8922.0;8922.0;0.0
027087;46848.0;46848.0;0.0
027088;29484.0;29484.0;0.0
028002;16622.0;16622.0;0.0
028005;2388.0;2388.0;0.0
028006;7940.0;7940.0;0.0
028007;10521.0;10521.0;0.0
028008;5964.0;5964.0;0.0
028009;11802.0;40688.0;28886.0
028010;10434.0;10436.0;2.0
028011;25530.0;42043.0;16513.0
028016;6065.0;6065.0;0.0
028017;2416.0;2653.0;237.0
028018;28877.0;28877.0;0.0
028019;15377.0;15809.0;432.0
028020;203767.0;230773.0;27006.0
028021;41619.0;41619.0;0.0
028022;647.0;647.0;0.0
028023;7673.0;7673.0;0.0
028024;54788.0;54788.0;0.0
028025;13339.0;48321.0;34982.0
028026;3253.0;3253.0;0.0
028028;5006.0;5006.0;0.0
028029;18680.0;18680.0;0.0
028030;10518.0;19906.0;9388.0
028031;19194.0;19471.0;277.0
028033;799.0;799.0;0.0
028037;420.0;146946.0;146526.0
028038;93634.0;145919.0;52285.0
028043;500.0;500.0;0.0
028044;4003.0;4003.0;0.0
028045;11161.0;11263.0;102.0
028046;10912.0;10912.0;0.0
028047;465.0;465.0;0.0
028049;553.0;553.0;0.0
028050;2231.0;2231.0;0.0
028051;4864.0;4864.0;0.0
028052;82009.0;82009.0;0.0
028053;30485.0;30485.0;0.0
028054;80.0;80.0;0.0
028055;25630.0;25630.0;0.0
028057;14472.0;25051.0;10579.0
028058;46645.0;46645.0;0.0
028059;5412.0;5412.0;0.0
028060;483.0;483.0;0.0
028061;18486.0;18486.0;0.0
028063;177.0;177.0;0.0
028064;5030.0;5030.0;0.0
028078;167.0;167.0;0.0
029002;3444.0;31704.0;28260.0
029003;2725.0;2725.0;0.0
029004;13593.0;16623.0;3030.0
029005;6448.0;6448.0;0.0
029006;909.0;909.0;0.0
029007;360.0;360.0;0.0
029010;55041.0;131841.0;76800.0
029014;5708.0;5708.0;0.0
